INT	INT	FLOAT	FLOAT
114	120	271.0771	171.0277
115	120	245.5547	186.2903
116	120	240.6829	187.3338
117	120	243.4021	193.7878
118	120	226.8606	215.5677
119	120	232.6947	221.9026
120	120	247.1007	194.2138
121	120	257.3298	143.8779
122	120	239.2136	146.3888
123	120	235.056	148.6079
124	120	235.6777	132.1354
125	120	228.5748	130.7938
126	120	273.1687	108.8138
127	120	278.2508	92.4827
128	120	266.9682	75.704
129	120	259.0105	96.4496
130	120	205.6339	84.8405
131	120	154.4	42.5864
132	120	153.8838	69.5909
133	120	155.133	80.4513
134	120	180.266	89.5135
135	120	182.5721	96.7975
136	120	177.7216	100.5166
137	120	172.9602	93.3605
138	120	155.2146	100.0982
139	120	148.7665	103.3472
140	120	105.3413	54.0437
141	121	112.0715	57.6659
142	121	123.0837	141.0977
143	121	118.9266	135.0188
144	121	116.9842	129.5898
145	121	98.953	81.0533
146	121	95.9722	97.9521
147	121	86.0086	80.0713
148	121	81.3143	114.3793
149	121	71.7605	144.5276
150	121	83.3917	138.739
151	121	113.1684	156.2304
152	121	115.6869	184.6342
153	121	116.2035	203.2058
154	121	121.8732	209.7737
155	121	50.291	173.8051
156	121	58.5847	212.9749
157	121	56.0459	204.9216
158	121	121.4954	212.6423
159	121	170.4204	187.6729
160	121	154.1956	259.0674
161	121	122.4076	206.0716
162	121	59.7162	205.5492
163	121	58.153	186.1767
164	121	91.8268	166.5786
165	121	95.831	115.1662
166	121	88.2384	75.0111
167	121	130.0984	80.1652
168	121	145.865	77.4197
169	121	171.4435	65.332
170	121	138.0783	36.2654
171	121	241.4554	130.5805
172	121	229.9045	130.9286
173	121	247.9937	212.4525
174	121	267.1514	191.5093
175	121	271.3145	232.9596
176	121	250.7968	252.3812
177	121	218.545	240.8839
178	121	198.7543	259.5589
179	121	194.7205	248.2297
180	121	226.5543	208.7158
181	122	237.2943	207.951
182	122	242.2111	200.7663
183	122	224.1436	197.9091
184	122	251.2567	180.9182
185	122	270.799	120.4096
186	122	263.4877	66.1618
187	122	139.8006	57.9245
188	122	109.6431	45.8726
189	122	80.673	119.8775
190	122	110.1112	170.0939
191	122	160.8342	223.5465
192	122	143.3313	212.2484
193	122	114.4767	193.3421
194	122	88.3136	145.3798
195	122	36.0346	180.7818
196	122	177.6322	182.0691
197	122	165.1081	196.2341
198	122	190.6221	134.658
199	122	157.9161	94.0691
200	122	171.518	105.0425
201	208	100.89	235.91
202	208	101.23	236.04
203	208	101.7	237.35
204	208	100.89	237.19
205	220	100.39	237.92
206	220	101.13	238.34
207	220	101.88	238.57
208	220	101.77	239.28
209	608	53.5562	54.9898
210	608	44.6877	78.1018
211	608	49.9221	94.01
212	608	65.7185	94.3137
213	608	87.5496	80.9707
214	608	102.7697	52.0672
215	608	122.1606	56.5526
216	608	134.9174	38.9782
217	608	143.0908	48.782
218	608	152.559	40.2793
219	608	155.7662	50.9183
220	608	195.3387	44.9417
221	608	182.6838	54.0353
222	608	204.9832	61.6362
223	608	178.464	86.2612
224	608	186.5824	91.0358
225	608	170.2936	102.3697
226	608	148.4381	124.2092
227	608	139.3432	150.3216
228	608	133.3736	165.717
229	608	117.9182	200.9922
230	608	97.3248	201.232
231	608	93.9381	211.6714
232	608	111.5351	258.6696
233	608	130.7732	244.6196
234	608	119.3934	269.0026
235	608	145.2793	262.3428
236	608	155.1282	256.3633
237	608	160.8914	272.7419
238	608	182.0995	269.1571
239	608	204.1053	260.3353
240	608	196.6713	282.1772
241	608	230.0717	251.6274
242	608	224.0285	236.3043
243	608	250.3088	258.3098
244	608	241.7824	281.9251
245	608	272.2542	255.1626
246	608	262.7658	235.8862
247	608	276.5328	233.6622
248	608	280.8211	224.6277
249	608	276.7906	207.8099
250	608	265.3912	192.9137
251	608	255.7439	197.5993
252	608	239.6334	191.8698
253	608	222.7835	172.0942
254	608	265.6301	172.3137
255	608	257.5805	152.6264
256	608	269.3708	138.9024
257	608	284.642	112.515
258	608	268.335	103.1468
259	608	280.4837	83.7261
260	608	280.1765	71.0807
261	608	274.6889	47.14
262	608	253.4373	70.8815
263	608	247.7698	77.3997
264	608	232.7211	97.9071
265	608	238.4939	107.7632
266	608	246.8877	43.17
267	608	221.0174	46.6162
268	608	203.4706	41.9187
