INT	INT	FLOAT	FLOAT
136	117	157.663	262.6876
137	117	172.5844	255.1368
138	117	170.5872	256.4773
139	117	174.1188	250.7365
140	117	182.2027	225.4292
141	118	184.7788	220.2673
142	118	255.3391	124.8161
143	118	252.4017	124.8382
144	118	256.2639	113.006
145	118	262.5913	98.2167
146	118	259.8989	97.8151
147	118	252.3223	99.3586
148	118	248.6197	108.7787
149	118	236.7482	119.0102
150	118	224.8371	123.5339
151	118	211.1096	101.6643
152	118	208.1488	103.8362
153	118	170.3088	122.2025
154	118	212.4803	80.306
155	118	104.9715	52.4181
156	118	103.7736	52.7127
157	118	165.7526	85.7418
158	118	180.4604	84.1414
159	118	190.0512	139.7612
160	118	172.292	117.6734
161	118	269.9241	94.3983
162	118	261.623	107.1853
163	118	249.9291	99.5324
164	118	245.8505	89.7627
165	118	231.9032	81.0397
166	118	220.9839	71.8405
167	118	114.6718	66.9848
168	118	115.4949	64.0244
169	118	96.7334	61.7008
170	118	67.783	122.7903
171	118	144.1427	167.362
172	118	181.3534	191.3297
173	118	183.3216	205.7733
174	118	195.7419	194.6663
175	118	238.281	183.4452
176	118	263.4212	161.3858
177	118	260.1733	136.2013
178	118	258.3072	125.8622
179	118	228.3485	98.8529
180	118	186.6732	135.1217
181	119	241.9238	81.4458
182	119	258.9988	63.5609
183	119	234.6657	61.7422
184	119	59.0072	71.0298
185	119	67.3221	139.865
186	119	143	260
187	119	148	257
188	119	182.7658	223.3152
189	119	164.3786	218.3985
190	119	173.063	205.7048
191	119	239	240
192	119	255.6264	158.085
193	119	235.3365	79.5423
194	119	200.2567	116.622
195	119	162.668	138.1041
196	119	136.21	144.5544
197	119	106.3795	142.6643
198	119	84.1184	131.2044
199	119	87.22	201.4702
200	119	103.339	188.6715
201	207	65.66	221.07
202	207	65.97	221.58
203	207	66.06	222.3
204	207	64.9	220.36
205	207	64.09	220.46
206	207	64.23	219.74
207	219	40.65	45.56
208	219	41.09	46.28
209	219	41.17	47.05
210	219	41.04	48.03
211	219	40.37	46.34
212	607	46.057	34.0838
213	607	75.8023	30.9204
214	607	71.0941	49.9546
215	607	104.812	24.906
216	607	105.7105	41.0007
217	607	111.5927	50.7111
218	607	126.5757	38.5505
219	607	140.7282	45.2584
220	607	155.9515	53.2973
221	607	163.017	34.9454
222	607	184.1422	53.4453
223	607	182.3975	33.8446
224	607	198.7548	54.2083
225	607	216.6334	36.8952
226	607	207.7014	35.2491
227	607	187.6004	60.3233
228	607	198.4607	78.6563
229	607	183.2586	80.0811
230	607	152.2315	94.4187
231	607	124.8533	94.8158
232	607	87.2544	96.6321
233	607	61.3201	87.9311
234	607	37.7978	76.5983
235	607	41.7655	96.1671
236	607	62.8327	107.4846
237	607	44.7667	109.3639
238	607	38.9181	147.7652
239	607	58.018	151.5578
240	607	78.4424	160.777
241	607	45.2662	174.8559
242	607	69.3889	198.903
243	607	45.6649	210.7335
244	607	57.9025	236.3593
245	607	44.8152	245.2011
246	607	35.4372	249.6573
247	607	43.6131	276.2169
248	607	61.7393	276.3271
249	607	62.3529	253.3361
250	607	51.1808	259.2726
251	607	84.2679	254.2554
252	607	80.7883	239.7105
253	607	108.7437	234.908
254	607	123.6264	256.0796
255	607	112.775	270.0842
256	607	128.6742	279.3108
257	607	148.871	256.5826
258	607	203.0401	268.94
259	607	202.5787	240.7988
260	607	170.4868	247.4347
261	607	157.4778	234.4789
262	607	165.3869	225.3224
263	607	157.673	202.7291
264	607	189.1126	210.4857
265	607	191.9713	198.0439
266	607	218.9525	199.6395
267	607	206.7744	204.9047
268	607	227.669	172.6519
269	607	257.3995	212.798
270	607	246.048	215.5719
271	607	272.9756	191.3201
