INT	INT	FLOAT	FLOAT
155	102	43.7203	246.8122
156	102	36.8657	272.6150
157	102	37.7893	272.2835
158	102	47.8951	277.3654
159	102	39.6825	222.8273
160	102	42.6127	220.0714
161	102	242.5971	90.0808
162	102	277.9309	118.8377
163	102	200.7099	251.3844
164	102	226.4500	253.3200
165	102	81.2880	161.5489
166	102	94.8949	133.1463
167	102	111.3604	147.0379
168	102	72.6321	117.9050
169	102	143.5514	144.2511
170	102	124.9846	201.4485
171	102	111.9811	189.5378
172	102	59.1894	273.2214
173	102	41.2578	232.9912
174	102	92.2575	240.6886
175	102	190.0561	195.1394
176	102	225.2804	261.3205
177	102	227.9511	235.8232
178	102	207.6678	239.2182
179	102	244.3298	237.1240
180	102	244.3389	250.8564
181	102	206.5660	266.7811
182	102	284.0919	135.7874
183	102	287.7800	50.6500
184	102	242.9846	68.1158
185	102	231.3055	73.8363
186	102	156.3726	88.5725
187	102	132.0846	90.7770
188	102	109.6704	104.1899
189	102	95.9890	271.8132
190	102	210.3900	257.4700
191	102	207.3246	238.9917
192	102	208.0230	238.4558
193	102	283.5550	134.8196
194	102	282.6564	130.6338
195	102	259.6949	76.2745
196	102	258.8240	76.7735
197	102	213.2454	35.1177
198	102	211.1420	35.0379
199	102	93.7442	273.2999
200	102	107.6275	263.7554
201	201	84.1000	176.5500
202	201	85.0700	178.9300
203	201	47.2700	141.0900
204	201	143.4400	191.5600
205	201	143.7400	190.3300
206	201	145.0300	189.1800
207	213	84.5300	177.3700
208	213	47.3200	139.9000
209	213	59.0400	184.0900
210	213	146.4700	188.8200
211	213	147.5400	188.2300
212	213	190.0000	70.0000
213	599	57.0069	280.2884
214	599	37.5382	275.2637
215	599	41.1096	262.7429
216	599	61.2186	268.0043
217	599	60.8955	252.9228
218	599	32.1472	239.3548
219	599	57.6497	236.7417
220	599	35.9759	220.7725
221	599	56.8147	208.2723
222	599	49.3146	183.3867
223	599	39.4801	191.2194
224	599	69.1923	200.5139
225	599	71.6391	203.5458
226	599	76.6904	222.3798
227	599	95.8784	230.3995
228	599	82.5630	235.1416
229	599	106.8178	243.5699
230	599	94.6284	249.0248
231	599	111.5800	263.5873
232	599	110.4105	264.9375
233	599	117.6570	266.0065
234	599	93.0511	278.0518
235	599	109.3851	280.1706
236	599	153.8638	250.2413
237	599	166.8240	262.1923
238	599	177.1445	243.0347
239	599	164.8226	242.0389
240	599	160.4469	229.8409
241	599	175.6548	222.6476
242	599	195.9676	227.1841
243	599	205.6177	241.1248
244	599	190.0037	245.2676
245	599	193.0627	259.3598
246	599	202.2403	269.3582
247	599	211.2050	256.4928
248	599	227.3926	267.1042
249	599	225.7194	273.5323
250	599	242.7022	277.7314
251	599	265.6107	277.2889
252	599	266.7085	253.4092
253	599	237.3655	241.3250
254	599	283.6972	235.9114
255	599	249.1599	186.1538
256	599	236.8166	185.7831
257	599	219.9676	176.9693
258	599	230.2175	151.3853
259	599	224.6147	142.6735
260	599	240.8225	116.7934
261	599	276.9488	118.2738
262	599	283.3330	100.9201
263	599	264.9732	69.9577
264	599	244.1438	87.8488
265	599	256.9068	48.3204
266	599	210.6519	45.6203
267	599	190.2032	53.5228
268	599	141.1888	49.7837
269	599	110.1550	44.6056
270	599	95.6953	41.5129
271	599	66.4119	57.9534
272	599	83.5352	77.2208
273	776	76.0000	55.0000
274	776	89.0000	42.0000
275	776	100.0000	34.0000
276	792	109.7686	140.9005
277	792	110.0738	125.7642
278	792	123.9225	126.7219
279	792	124.4471	139.3171
280	792	113.0402	152.7348
281	792	99.3730	154.5212
282	792	94.8088	145.2706
283	792	123.2736	112.8139
284	792	140.5014	110.2702
285	792	157.5634	78.7067
286	792	167.4250	98.8483
287	792	140.8174	153.8608
288	792	124.6949	169.2432
289	792	111.2526	168.4729
290	792	81.2589	169.1472
291	792	78.0564	152.0145
292	792	78.6302	138.5823
293	792	81.0595	125.3115
294	792	80.2105	110.7397
295	792	84.0102	94.0051
296	792	94.9855	95.6568
297	792	110.9901	95.6698
298	792	124.0456	95.8774
299	792	69.0000	97.0031
300	792	153.5878	96.6047
301	792	154.7818	111.8925
302	792	155.9896	123.1989
303	792	156.5864	139.5364
304	792	154.8675	154.0663
305	792	140.4419	185.3740
306	792	123.8881	174.6421
307	792	113.0314	186.8382
308	792	66.6611	151.5233
309	792	66.0991	137.0612
310	792	68.5058	113.8324
311	792	67.2507	81.2138
312	792	80.2425	80.5181
313	792	108.0072	82.0806
314	792	124.8944	81.7294
315	792	142.2929	80.3118
316	792	171.9199	115.2271
317	792	167.2819	131.0334
318	792	153.4115	172.8120
319	792	144.6671	203.7014
320	792	126.8478	205.1614
321	792	106.3593	204.1782
322	792	88.6444	184.4663
323	792	55.2935	152.7755
324	792	55.2624	102.0211
325	792	56.7432	122.2284
326	792	226.8375	220.7173
327	792	230.2333	237.8828
328	792	209.8832	239.4484
329	792	196.1710	238.5083
330	792	194.2389	220.3922
331	792	193.3175	206.4506
332	792	194.8157	189.6738
333	792	225.6629	187.6271
334	792	242.0860	204.5794
335	792	242.2556	235.1415
336	792	241.3857	251.8799
337	792	194.8087	251.1380
338	792	177.9797	252.6408
339	792	182.8317	205.5518
340	792	181.6351	190.0803
341	792	192.8250	175.9448
342	792	224.1346	179.5802
343	792	240.9189	175.7967
344	792	249.3821	204.1085
345	792	252.7964	222.5382
346	792	255.2285	233.4831
347	792	257.9224	250.3903
348	792	257.4476	266.7158
349	792	240.0680	266.9948
350	792	229.7715	266.0988
351	792	210.3816	269.8925
352	792	176.7185	265.4583
353	792	164.0333	236.1536
354	792	167.4194	220.5540
355	792	180.4126	161.3240
356	792	193.1491	157.1235
357	792	225.0636	159.3906
358	792	265.2466	186.7462
359	792	268.3833	219.3740
360	792	269.3974	235.5016
361	792	253.9459	279.5740
362	792	232.7145	272.1388
363	792	223.4752	243.0821
364	792	266.9194	256.7579
365	792	234.4363	255.2685
366	792	201.7217	265.8954
367	792	180.7690	273.4650
368	792	169.9868	265.1782
369	792	155.4024	252.7139
370	792	199.4272	145.8458
371	792	189.6119	138.1403
372	792	216.0580	149.3521
373	792	225.7292	137.5935
374	792	228.3130	203.3010
375	792	204.9012	202.1606
