INT	INT	FLOAT	FLOAT
172	104	146.4985	229.126
173	104	99.589	222.451
174	104	94.4382	222.3447
175	104	108.942	180.4877
176	104	115.9198	189.4842
177	104	149.4737	169.4267
178	104	168.5999	202.1021
179	104	201.748	178.4037
180	104	195.8168	166.8554
181	104	230.6225	131.112
182	104	242.23	130.9082
183	104	249.9792	119.3433
184	104	241.9056	114.7196
185	104	233.9536	84.9456
186	104	227.6035	79.1085
187	104	219.9399	76.785
188	104	207.0779	73.37
189	104	197.3301	105.9889
190	104	183.4202	102.7514
191	104	117.651	124.6965
192	104	119.1568	117.6965
193	104	122.2673	95.4467
194	104	111.541	88.4303
195	104	101.9909	79.2499
196	104	99.0092	72.9016
197	104	86.6007	62.1874
198	104	82.4893	54.3583
199	104	62.4951	86.2036
200	104	74.035	86.9516
201	202	127.81	92.16
202	202	128.5	92.21
203	202	129.37	92.64
204	202	132.16	95.38
205	202	132.93	95.71
206	202	133.3	94.94
207	214	133.74	95.71
208	214	134.05	95.03
209	214	134.2	95.83
210	214	146.87	103.89
211	214	146.19	103.45
212	226	129.02	90.89
213	602	62.5845	43.6411
214	602	50.0734	87.3153
215	602	111.8594	81.5152
216	602	104.7963	120.0968
217	602	126.0529	48.2424
218	602	160.4105	52.394
219	602	137.4305	58.6413
220	602	162.4152	71.8305
221	602	153.2043	86.251
222	602	172.0026	102.3844
223	602	185.9975	97.9049
224	602	201.1099	110.3073
225	602	198.0416	84.6184
226	602	210.7773	74.5717
227	602	218.7117	78.6127
228	602	226.958	88.9779
229	602	249.4173	71.1092
230	602	276.9283	69.3302
231	602	272.0405	55.9647
232	602	279.2944	83.9622
233	602	249.1651	94.6859
234	602	239.0508	122.2557
235	602	230.0354	133.1802
236	602	205.0791	137.7794
237	602	209.2548	161.6449
238	602	243.6442	204.3412
239	602	221.1184	183.9088
240	602	202.9842	182.6943
241	602	174.5077	201.5311
242	602	180.2196	214.0396
243	602	198.5949	222.7711
244	602	208.3078	231.8986
245	602	237.136	252.9654
246	602	256.2155	268.9199
247	602	271.7746	246.3647
248	602	181.6755	255.5271
249	602	138.9142	241.1231
250	602	138.5405	271.2302
251	602	117.6502	258.3153
252	602	118.8605	270.8575
253	602	89.92	270.0632
254	602	106.2232	257.4837
255	602	69.6664	256.6198
256	602	47.5651	242.5235
257	602	64.6099	231.0319
258	602	48.6685	210.6496
259	602	46.5169	191.6748
260	602	61.6753	191.4332
261	602	55.8585	174.646
262	602	103.4669	175.0933
263	602	130.679	161.4365
264	602	111.927	148.5036
265	602	166.3602	165.5299
266	602	154.4457	117.6634
267	602	152.0573	227.5746
268	602	187.6237	227.9307
269	602	184.715	164.234
270	602	179.5141	168.3062
271	602	173.8646	139.4879
272	602	184.2966	137.1738
