INT	INT	FLOAT	FLOAT
71	3	196.4455	191.2699
72	3	151.1083	179.3419
73	3	133.7809	189.2388
74	3	142.0899	184.2828
75	3	164.6666	210.6054
76	3	230.982	182.4232
77	3	220.3675	216.5761
78	3	241.1102	235.7153
79	3	254.9895	260.9632
80	3	198.2716	253.9065
81	3	207.7478	266.2576
82	3	200.1531	284.3645
83	3	164.5908	239.0786
84	3	190.0014	220.9329
85	3	118.8902	204.4077
86	3	116.0373	252.2467
87	3	134.06	248.225
88	3	254.5811	190.0823
89	3	278.7828	183.9547
90	3	242.2426	122.3434
91	3	183.2562	110.9027
92	3	124.6492	127.9532
93	3	77.5208	159.7065
94	3	78.809	186.5549
95	3	98.7202	211.8162
96	105	131.1164	166.6878
97	105	124.5949	153.5885
98	105	151.0249	157.6332
99	105	114.7919	181.3953
100	105	148.3149	210.5924
101	105	167.1642	224.2384
102	105	177.2892	205.5639
103	105	150.6664	264.7732
104	105	140.4695	283.9951
105	105	134.3421	256.285
106	105	108.617	249.0834
107	105	52.03	160.0176
108	105	60.6567	162.2992
109	105	70.5304	199.6985
110	105	65.8331	225.8309
111	105	47.9099	265.8347
112	105	64.5354	226.7639
113	105	33.9826	202.8424
114	105	37.6009	170.7793
115	105	54.597	160.746
116	105	83.0827	115.3621
117	105	53.6285	105.2196
118	105	110.5942	130.5551
119	105	150.4247	172.9183
120	105	110.5029	190.0659
121	105	77.4977	215.5034
122	105	55.5424	256.2346
123	105	94.709	235.979
124	105	114.9906	239.2121
125	105	132.1982	263.2826
126	105	160.7367	267.1317
127	105	176.5549	279.1635
128	105	267.4489	151.2196
129	105	259.4742	129.5739
130	105	249.1705	115.6826
131	105	243.3416	116.5539
132	105	238.5005	84.9361
133	105	253.6012	76.9561
134	105	253.6068	62.9528
135	105	133.2083	50.821
136	106	107.3881	204.3345
137	106	121.4865	227.3896
138	106	126.8182	211.824
139	106	137.4026	212.4217
140	106	93.2624	185.8011
141	106	98.5997	165.8132
142	106	116.355	175.7178
143	106	41.8785	200.3798
144	106	49.464	195.6328
145	106	65.8099	137.7102
146	106	82.2642	118.8177
147	106	106.9624	100.6428
148	106	136.6305	111.2748
149	106	152.6355	129.3995
150	106	153.1781	112.9988
151	106	171.1699	125.6825
152	106	178.7751	75.2366
153	106	175.9025	91.5864
154	106	190.4068	111.9559
155	106	196.3793	72.5841
156	106	214.4695	90.4682
157	106	210.7982	114.5172
158	106	256.737	84.221
159	106	245.4742	104.0357
160	106	257.2734	128.254
161	106	260.5121	166.3638
162	106	249.7162	179.1819
163	106	268.2857	195.9693
164	106	253.9556	223.389
165	106	216.9206	199.9029
166	106	206.2729	210.7394
167	106	201.395	228.4553
168	106	228.7514	247.8836
169	106	216.8566	258.6979
170	106	133.8141	278.2553
171	106	118.4671	271.3317
172	106	123.7999	257.7582
173	106	91.4809	280.3469
174	106	85.4915	265.1739
175	106	72.7545	277.6623
176	107	67.3872	268.1221
177	107	54.7596	272.9488
178	107	68.1763	242.5846
179	107	77.4414	239.0395
180	107	45.8831	231.3466
181	107	54.6622	226.3587
182	107	67.4287	222.2535
183	107	71.7096	213.9934
184	107	40.5958	202.0142
185	107	53.6887	195.4229
186	107	71.6487	162.2785
187	107	59.1035	145.3708
188	107	74.5287	128.2597
189	107	87.9303	144.1577
190	107	89.3588	154.0767
191	107	98.1194	155.4603
192	107	111.9895	172.9371
193	107	122.9684	162.2615
194	107	115.4947	152.4238
195	107	108.4812	143.799
196	203	242.46	200.43
197	203	243.41	199.91
198	203	243	201.17
199	203	243.99	199.83
200	203	244.17	200.48
201	203	243.25	200.6
202	203	244.72	199.77
203	203	245.03	200.46
204	203	244.97	200.6
205	203	248.7	196.49
206	203	249.12	197
207	203	249.09	195.67
208	215	249.67	197.21
209	215	249.97	196.24
210	215	250.52	197.89
211	215	253.12	199.25
212	215	253.75	198.76
213	215	253.25	198.41
214	215	252.67	198.84
215	215	252.47	199.74
216	215	252.58	198.19
217	215	252.16	198.86
218	603	54.7181	58.424
219	603	39.5101	85.0696
220	603	81.8895	80.6228
221	603	75.6759	93.0735
222	603	93.0743	53.6454
223	603	119.9941	35.8464
224	603	135.695	51.3798
225	603	127.0693	56.9658
226	603	157.1172	52.5632
227	603	151.6272	65.7653
228	603	203.2878	47.533
229	603	174.5601	79.3194
230	603	206.3305	91.3296
231	603	219.8517	82.8872
232	603	241.7382	64.8126
233	603	266.2964	40.6866
234	603	265.4537	69.3502
235	603	243.8169	83.8966
236	603	244.1503	99.784
237	603	184.2669	104.7706
238	603	210.8417	111.8976
239	603	234.7798	160.3352
240	603	254.5731	150.8105
241	603	260.8406	160.6346
242	603	277.5298	203.8109
243	603	280.0611	196.1644
244	603	279.6721	166.3912
245	603	239.5429	181.9991
246	603	206.9944	197.3781
247	603	178.4501	208.2342
248	603	178.4359	217.4437
249	603	143.3324	238.098
250	603	180.6376	250.7085
251	603	184.2737	274.7595
252	603	174.5371	279.979
253	603	194.9985	279.3222
254	603	124.52	278.8629
255	603	106.1242	264.4065
256	603	97.0545	280.4145
257	603	82.9491	266.0782
258	603	72.0718	261.0421
259	603	50.8429	277.6808
260	603	52.004	265.9056
261	603	44.1856	252.5135
262	603	51.9238	225.5109
263	603	73.8163	241.7841
264	603	95.5063	220.5408
265	603	121.0894	198.1446
266	603	152.2513	197.6272
267	603	128.5415	169.9508
268	603	110.7353	177.8164
269	603	89.7163	152.1071
270	603	51.3436	143.073
271	603	56.8217	158.7071
272	603	53.7301	123.4151
273	603	59.546	104.894
274	603	131.9762	120.861
275	603	108.6658	108.532
276	603	140.4718	140.8817
277	603	112.7147	159.8466
