INT	INT	FLOAT	FLOAT
237	598	206.1797	229.0114
238	598	221.1280	268.3545
239	598	194.4755	260.7694
240	598	180.6016	260.4541
241	598	176.4668	250.8042
242	598	153.5673	268.3947
243	598	126.6727	279.8949
244	598	124.6186	259.9753
245	598	93.9799	266.6330
246	598	78.2655	280.0841
247	598	70.6488	261.4770
248	598	52.9545	282.4503
249	598	34.1144	257.6584
250	598	32.2730	236.8214
251	598	50.1553	237.8726
252	598	40.4267	212.2957
253	598	61.2869	206.7393
254	598	36.8961	184.9979
255	598	61.1670	188.7297
256	598	37.9671	169.7688
257	598	32.7377	156.8585
258	598	51.4608	157.0882
259	598	35.6833	143.6682
260	598	64.7534	159.4543
261	598	67.2065	136.9650
262	598	69.1578	127.5726
263	598	53.5696	122.3457
264	598	40.2572	106.2629
265	598	48.1085	85.4101
266	598	77.2336	82.7853
267	598	91.8448	95.3038
268	598	96.6736	79.7215
269	598	110.2904	122.0994
270	598	136.6697	121.5552
271	598	155.0764	150.9623
272	598	160.0375	133.4817
273	791	161.3035	248.2772
274	791	160.1580	235.7065
275	791	175.3241	234.0255
276	791	177.6599	248.6870
277	791	178.7363	264.2517
278	791	146.9046	265.1273
279	791	144.5088	250.9077
280	791	144.3086	236.1987
281	791	160.0564	220.5635
282	791	175.4303	219.8368
283	791	190.0947	220.7648
284	791	190.7751	234.9216
285	791	190.8684	250.7677
286	791	191.5323	267.8356
287	791	175.3425	280.6357
288	791	145.7706	280.9824
289	791	129.5261	281.0252
290	791	130.9977	261.4518
291	791	130.8421	251.4266
292	791	130.2267	235.7503
293	791	129.9751	220.2957
294	791	132.2364	207.1094
295	791	141.5693	215.4418
296	791	170.6599	207.3225
297	791	190.0115	204.4187
298	791	204.9648	235.2070
299	791	205.9525	250.6612
300	791	113.5977	292.7142
301	791	114.3884	276.0444
302	791	112.7284	266.4821
303	791	115.1498	250.8870
304	791	114.6290	235.6786
305	791	114.8977	221.5593
306	791	190.3486	190.7189
307	791	240.5322	180.1823
308	791	62.5679	270.7718
309	791	73.5559	283.9977
310	791	79.8585	268.0017
311	791	42.8838	279.3684
312	791	57.1274	248.9889
313	791	75.9540	243.0087
314	791	75.2827	218.1900
315	791	88.1472	216.9240
316	791	102.4087	209.3670
317	791	95.3206	195.9727
318	791	133.0031	160.5929
319	791	117.0108	168.7554
320	791	150.9131	190.1530
321	791	154.1300	201.0290
322	791	167.6051	180.6795
