INT	INT	FLOAT	FLOAT
82	10	31.9919	18.2088
83	10	47.458	17.262
84	10	59.1568	13.8924
85	10	37.5834	101.9057
86	10	33.1409	119.9275
87	10	27.5219	123.7222
88	10	28.1119	101.7753
89	10	70.2698	88.2022
90	10	58.4085	85.4345
91	10	82.9907	82.7285
92	10	42.2268	146.0157
93	10	53.5509	171.3572
94	10	40.6242	180.2972
95	10	46.287	196.0696
96	10	34.8722	198.4271
97	10	26.3469	212.6048
98	10	22.9582	198.6829
99	10	17.067	174.6727
100	10	53.8643	215.061
101	10	94.757	188.4048
102	10	88.4377	196.5758
103	10	113.7822	195.0805
104	10	103.7888	147.6263
105	10	112.707	155.736
106	10	115.1186	165.2387
107	10	108.6843	128.9382
108	10	140.5904	73.3958
109	123	221.3851	226.4018
110	123	212.3978	225.4753
111	123	217.0357	187.9456
112	123	221.909	180.0067
113	123	186.3661	206.3694
114	123	192.206	207.4178
115	123	174.6491	219.9037
116	123	164.8887	204.5325
117	123	189.7705	168.7563
118	123	223.3906	161.8821
119	123	203.7133	157.3834
120	123	211.842	123.9917
121	123	229.3752	117.7366
122	123	219.7195	85.705
123	123	237.7905	79.9686
124	123	230.7622	86.9288
125	123	211.6889	47.6094
126	123	211.2173	72.2119
127	123	236.5649	25.8527
128	123	210.2306	25.0805
129	123	181.2607	26.0539
130	123	166.4595	31.9212
131	123	154.2156	55.2654
132	123	159.7555	59.6949
133	123	146.7881	36.0463
134	123	138.2315	31.4367
135	123	124.7981	53.4408
136	123	121.4544	41.8493
137	123	122.6095	101.7333
138	123	97.8376	110.2589
139	123	108.75	134.1117
140	123	107.8104	151.6505
141	123	113.4095	173.8362
142	123	94.2201	192.5839
143	123	115.48	198.5397
144	123	65.6426	219.2207
145	123	54.4638	211.1342
146	123	29.1242	217.8013
147	123	20.7219	200.7913
148	123	20.5354	175.6116
149	123	41.8846	178.5543
150	123	59.4216	172.9197
151	123	60.4943	182.5529
152	123	42.3846	197.4318
153	123	66.5479	149.1809
154	123	45.8124	151.1111
155	123	32.3189	102.4586
156	123	28.0351	109.6981
157	123	33.1414	115.9373
158	123	28.0439	116.1733
159	124	106.9408	36.1788
160	124	103.0098	53.9308
161	124	90.4839	55.5332
162	124	94.3189	22.1495
163	124	82.4128	43.8037
164	124	80.6721	30.7113
165	124	70.9659	37.6803
166	124	62.7243	40.604
167	124	59.527	18.7424
168	124	56.2738	63.9076
169	124	46.7521	60.4234
170	124	38.1258	58.9377
171	124	36.6485	18.0452
172	124	27.2069	67.1008
173	124	33.8989	110.5988
174	124	38.0762	104.3765
175	124	32.5443	132.0654
176	124	26.9059	149.9025
177	124	23.7153	166.1686
178	124	42.4128	183.6732
179	124	59.6239	177.007
180	124	46.949	165.9463
181	124	59.2037	214.7722
182	124	76.669	189.7641
183	124	96.4501	193.587
184	124	97.0903	183.8027
185	124	86.4444	200.9812
186	124	111.4072	194.2803
187	124	105.9205	156.7413
188	124	112.7578	150.1843
189	124	105.4959	144.5119
190	124	111.7067	134.0995
191	124	111.6383	103.1239
192	124	98.5772	115.6031
193	124	127.1969	98.9135
194	124	138.1266	72.0639
195	124	140.9179	69.2902
196	124	133.2957	30.5157
197	124	124.3913	35.8707
198	124	179.8554	21.1961
199	623	221.9717	219.405
200	623	176.4289	213.2335
201	623	170.865	169.0781
202	623	215.1004	163.9097
203	623	155.7547	199.513
204	623	160.2401	178.7371
205	623	214.4563	191.9981
206	623	208.7899	136.6614
207	623	181.3827	136.3907
208	623	154.9724	132.1647
209	623	212.7442	103.4731
210	623	179.6084	104.186
211	623	152.0564	103.9942
212	623	189.3615	61.2664
213	623	212.3398	80.8445
214	623	151.2452	67.7564
215	623	137.6976	56.2457
216	623	170.1296	29.0007
217	623	205.7437	27.4933
218	623	229.2308	38.9168
219	623	127.2139	81.5135
220	623	129.3202	106.2248
221	623	108.6568	108.6004
222	623	101.4695	133.3523
223	623	96.0261	145.9445
224	623	98.1777	169.1605
225	623	100.9185	175.5803
226	623	113.1229	201.0579
227	623	92.7854	206.2322
228	623	71.9744	206.8074
229	623	60.2126	201.2582
230	623	38.7474	208.7899
231	623	19.81	203.9359
232	623	48.1591	183.9482
233	623	66.3061	174.8899
234	623	33.3473	172.7608
235	623	60.2498	158.0968
236	623	48.4743	156.9808
237	623	34.6129	159.9848
238	623	52.1042	118.305
239	623	36.008	111.8161
240	623	45.7588	102.5363
241	623	96.1467	55.6079
242	623	64.8677	59.6304
243	623	40.5434	61.412
244	623	131.7673	91.6036
