INT	INT	FLOAT	FLOAT
191	116	199.6423	248.406
192	116	248.3912	263.2006
193	116	255.3035	226.7708
194	116	259.1926	184.7216
195	116	249.5956	161.8543
196	116	180.0329	152.3481
197	116	81.1961	96.6065
198	116	46.858	119.5943
199	116	132.5729	229.0617
200	116	215.0295	220.8326
201	206	225.93	75.59
202	206	226.12	75.66
203	206	226.26	76.03
204	206	226.74	75.57
205	206	227.08	76.02
206	206	227.85	75.54
207	206	228.31	76.04
208	218	231.6	75.57
209	218	232.23	76.15
210	218	233.05	75.54
211	218	234.04	76.28
212	218	234.97	75.64
213	606	37.7113	48.7418
214	606	39.3288	69.9163
215	606	67.219	60.6458
216	606	88.7782	52.0859
217	606	79.6221	77.9774
218	606	78.5533	95.5605
219	606	69.1987	104.9863
220	606	50.0355	122.2288
221	606	60.1556	132.0091
222	606	76.31	136.3451
223	606	46.4349	154.872
224	606	34.4873	166.6379
225	606	37.3081	186.7527
226	606	77.3507	191.4468
227	606	75.0143	209.7843
228	606	44.8764	230.797
229	606	38.4474	238.2615
230	606	54.73	255.8383
231	606	87.1986	257.873
232	606	99.8012	229.8745
233	606	114.0318	206.6799
234	606	125.4754	226.4627
235	606	130.2518	255.0895
236	606	146.0723	265.7498
237	606	157.6388	234.176
238	606	189.087	217.901
239	606	171.1537	208.5859
240	606	152.1788	191.7547
241	606	164.0597	172.3492
242	606	183.7702	171.3158
243	606	155.3629	153.3853
244	606	165.6605	133.8505
245	606	173.6791	107.2468
246	606	203.1006	98.3633
247	606	195.8911	76.5745
248	606	191.4503	45.1064
249	606	214.7204	47.9
250	606	242.0751	45.2861
251	606	233.2633	60.1536
252	606	277.6839	45.1976
253	606	278.1613	68.7468
254	606	276.7841	116.1991
255	606	254.2091	117.8347
256	606	243.723	118.9799
257	606	235.6453	149.9119
258	606	257.1612	181.6561
259	606	265.0099	199.5788
260	606	237.3344	200.2734
261	606	253.4529	224.8129
262	606	252.6005	252.4292
263	606	274.0562	253.5615
264	606	274.7593	279.6468
265	606	240.9974	275.8488
266	606	237.6822	258.9102
267	606	222.308	251.3495
268	606	210.6798	242.456
269	606	212.1107	271.3904
270	606	195.254	265.9164
271	606	203.5518	224.7028
272	606	205.204	189.2266
