INT	INT	FLOAT	FLOAT
137	123	214.3379	110.083
138	123	221.1024	168.8474
139	123	174.0683	186.4963
140	123	208.5147	215.8354
141	123	222.7012	218.7005
142	123	224.1424	197.3916
143	123	172.9748	221.9473
144	123	164.6272	198.0758
145	123	153.7562	212.2587
146	123	151.2101	224.242
147	123	138.2281	205.372
148	123	134.6142	218.3615
149	123	131.2937	228.5613
150	123	100.244	219.9514
151	123	77.0835	212.7167
152	123	74.7986	202.937
153	123	63.0431	184.4715
154	123	65.6104	189.5611
155	123	44.4544	187.6821
156	123	41.9927	190.5174
157	123	44.6062	174.7061
158	123	54.5437	206.2116
159	124	47.9182	199.5354
160	124	46.7413	210.3683
161	124	45.1328	226.1313
162	124	38.4676	216.2656
163	124	32.5661	225.1445
164	124	32.7377	230.684
165	124	38.7708	223.334
166	124	87.5002	231.3751
167	124	99.9258	224.7115
168	124	99.44	208.6152
169	124	120.5605	222.918
170	124	148.7564	216.2819
171	124	162.4298	224.1396
172	124	192.3647	221.4326
173	124	186.3097	210.3108
174	124	209.6345	224.705
175	124	222.042	231.3447
176	124	227.5791	224.169
177	124	224.9492	207.8037
178	124	221.4655	215.1021
179	124	226.3717	190.8008
180	124	223.7617	167.2901
181	124	220.0054	141.7314
182	124	220.4783	124.3911
183	124	202.4156	127.5588
184	124	199.6864	144.5826
185	124	181.5201	113.2299
186	124	169.755	100.9872
187	124	189.1135	101.8268
188	124	177.5188	93.3485
189	124	216.0093	103.1337
190	124	152.9724	94.1337
191	124	148.427	143.3427
192	124	137.0646	140.6761
193	124	138.4986	151.3021
194	124	151.8157	153.0257
195	124	123.2714	145.8075
196	124	121.2828	153.3837
197	124	118.4067	165.4144
198	124	130.6755	167.5765
199	124	111.1915	174.9037
200	124	85.2519	159.8588
201	124	100.3576	180.0036
202	124	68.2446	154.6528
203	124	48.4041	142.6481
204	124	46.3993	132.0331
205	124	38.0818	127.565
206	124	27.6746	122.8975
207	124	54.3622	40.3959
208	623	217.4812	30.1803
209	623	208.337	38.6546
210	623	227.9372	48.6398
211	623	226.4025	35.1388
212	623	226.4764	64.7879
213	623	227.7045	73.627
214	623	208.7621	80.7891
215	623	206.2499	66.0533
216	623	202.2669	50.1744
217	623	187.0945	45.9214
218	623	180.093	31.9094
219	623	158.3883	30.752
220	623	153.7547	43.8966
221	623	148.8772	55.4566
222	623	131.5141	59.0102
223	623	132.544	42.5027
224	623	128.89	30.1771
225	623	80.9373	37.0863
226	623	67.2828	45.6897
227	623	51.7404	33.81
228	623	40.7769	62.9453
229	623	39.1394	98.4391
230	623	68.8157	109.3923
231	623	82.646	132.1566
232	623	108.0632	137.7669
233	623	124.8895	146.7293
234	623	149.1086	152.6619
235	623	201.8098	134.6849
236	623	215.6881	115.0385
237	623	227.4138	193.2404
238	623	213.4024	205.3293
239	623	210.9494	223.1459
240	623	192.1848	207.0691
241	623	163.9819	196.5003
242	623	135.8259	216.7337
243	623	118.2689	221.1429
244	623	129.2044	206.2322
245	623	81.5455	208.0275
246	623	86.6134	219.8772
247	623	75.7733	195.6904
248	623	55.1014	202.0847
249	623	52.8626	188.8145
250	623	44.0398	216.612
251	623	75.2622	227.1024
252	623	42.2126	172.5124
253	623	40.2603	129.7161
254	623	31.8981	136.0664
255	623	54.9963	147.8233
256	623	115.5102	205.9403
257	623	108.9042	217.8309
