INT	INT	FLOAT	FLOAT
126	101	146.6207	177.0526
127	101	134.2498	189.0159
128	101	45.3174	218.6304
129	101	45.6408	236.7117
130	101	45.9657	246.7575
131	101	45.5851	262.8247
132	101	47.0826	277.1122
133	101	57.8606	277.2473
134	101	72.6654	274.5673
135	101	79.4093	268.1036
136	101	98.0240	241.4668
137	101	137.2458	275.9986
138	101	138.6960	262.5226
139	101	148.3043	271.9665
140	101	154.9499	260.0765
141	101	160.8103	269.2011
142	101	119.8090	217.3943
143	101	114.4462	202.9712
144	101	114.0088	192.9448
145	101	86.9732	154.2742
146	101	88.9703	135.0535
147	101	98.7824	127.5754
148	101	97.3035	118.8682
149	101	69.2401	112.6119
150	101	55.4488	93.2659
151	102	86.6161	47.3764
152	102	95.1332	70.4703
153	102	118.6499	85.2108
154	102	142.5879	87.0989
155	102	153.4941	81.6801
156	102	133.2592	126.1178
157	102	127.2214	110.8660
158	102	144.9332	115.1447
159	102	151.1764	104.9867
160	102	165.1979	120.6435
161	102	43.6508	148.7356
162	102	72.3341	151.0664
163	102	91.1430	170.8732
164	102	55.7119	200.5530
165	102	53.9480	240.9478
166	102	65.0125	274.9270
167	102	79.4105	270.0737
168	102	129.3801	251.0687
169	102	140.8972	269.6092
170	102	158.4357	269.6572
171	102	126.2612	214.0194
172	102	159.9082	175.1936
173	102	235.3008	254.4425
174	102	229.6420	247.1391
175	102	231.7061	223.6172
176	102	218.9890	140.1607
177	102	241.6729	57.1317
178	102	230.0439	64.2637
179	102	217.0200	63.8499
180	102	192.6444	130.8760
181	102	184.3290	121.5339
182	102	166.0385	97.9926
183	102	161.8629	120.5812
184	102	134.5471	115.4549
185	102	122.3012	87.7344
186	102	94.3038	53.5104
187	102	53.7234	82.7103
188	102	43.3744	136.2091
189	102	50.8019	182.6078
190	102	65.7854	201.8993
191	102	74.2993	217.2843
192	102	89.0080	226.3584
193	102	122.0410	221.6245
194	102	117.9495	204.0970
195	102	137.3515	205.2075
196	102	137.4428	188.6454
197	102	158.8919	177.5020
198	102	197.4652	183.7478
199	102	227.0299	253.4151
200	201	174.5000	223.1800
201	201	163.4000	229.3400
202	201	165.4500	230.2200
203	201	176.0700	208.4100
204	201	175.0400	208.2200
205	201	174.2700	208.2600
206	201	193.1700	253.6500
207	201	164.8500	227.0500
208	201	172.5700	209.9200
209	213	173.4500	208.1500
210	213	172.0000	208.3000
211	213	193.5600	244.0400
212	213	175.2000	222.4300
213	213	161.4800	223.0700
214	596	58.5523	39.6760
215	596	55.1353	54.3763
216	596	76.3014	42.8006
217	596	67.5378	57.6296
218	596	92.4876	44.0967
219	596	104.0412	65.5697
220	596	130.7471	45.2486
221	596	148.1970	44.5659
222	596	152.2646	78.2163
223	596	127.7390	85.4118
224	596	164.6885	45.8110
225	596	189.3020	57.7002
226	596	193.1259	78.6061
227	596	182.9008	96.0200
228	596	203.9878	105.1422
229	596	223.0804	101.7997
230	596	233.9230	90.2513
231	596	252.7560	43.8586
232	596	241.6007	47.3029
233	596	274.1230	60.3278
234	596	262.1234	72.9720
235	596	272.7840	92.3808
236	596	280.5832	141.7355
237	596	228.0028	104.0706
238	596	187.8406	133.2901
239	596	159.8763	139.9526
240	596	191.2225	178.5184
241	596	179.1201	174.1501
242	596	171.8793	196.7721
243	596	190.0874	223.9889
244	596	251.0963	241.1798
245	596	227.1770	241.6956
246	596	268.9517	270.0047
247	596	162.8557	272.4604
248	596	144.8909	266.3799
249	596	125.6203	253.1899
250	596	76.6310	270.5730
251	596	60.6982	260.1115
252	596	45.5545	257.3592
253	596	51.0186	238.9023
254	596	92.0191	232.0828
255	596	84.9863	207.9480
256	596	50.2862	202.9792
257	596	75.1731	171.0441
258	596	85.9591	157.6980
259	596	59.1016	152.9049
260	596	123.4674	217.9833
261	596	123.7672	198.3090
262	596	141.0992	183.5933
263	596	123.1833	153.8203
264	596	47.8789	135.8053
265	596	62.5369	144.0382
266	596	48.8216	103.3748
267	596	71.5406	75.8548
268	596	97.6222	125.5117
269	596	37.5792	108.0278
270	596	37.3916	96.0174
271	596	44.8233	67.0833
272	596	164.6715	115.8574
273	596	184.1491	145.7831
274	793	140.1858	229.7370
275	793	140.0380	213.0056
276	793	155.7440	230.2481
277	793	156.8857	241.3433
278	793	137.7320	244.8996
279	793	124.3517	241.6539
280	793	124.3120	230.2326
281	793	123.9529	209.1351
282	793	120.2509	195.4743
283	793	137.1733	200.2623
284	793	159.4687	194.1261
285	793	175.9736	195.5119
286	793	182.5038	218.2669
287	793	171.2741	240.8234
288	793	169.3623	262.6024
289	793	154.8075	262.7744
290	793	143.4874	262.7177
291	793	126.7691	257.9909
292	793	103.5818	242.7221
293	793	105.3709	232.4317
294	793	105.0417	213.9981
295	793	108.3608	198.4218
296	793	110.1951	185.8286
297	793	145.2893	184.4544
298	793	157.9884	184.8759
299	793	172.4286	183.7623
300	793	186.6478	184.1771
301	793	186.3992	200.7574
302	793	186.3464	215.4350
303	793	187.1326	230.4965
304	793	184.4328	245.3054
305	793	183.4399	262.6329
306	793	187.7938	272.9291
307	793	172.8886	284.9126
308	793	156.4427	275.2842
309	793	219.6650	239.1985
310	793	236.1516	235.0307
311	793	232.0529	247.7477
312	793	232.4854	261.4808
313	793	248.4579	258.0642
314	793	257.1463	247.9397
315	793	74.1893	267.2133
316	793	68.6568	252.8986
317	793	61.7452	274.1100
318	793	40.1034	273.4705
319	793	51.5342	253.6185
320	793	43.9342	236.8194
321	793	60.6887	235.3096
322	793	162.5261	134.3460
323	793	138.8620	151.7934
