INT	INT	FLOAT	FLOAT
240	604	269.6851	111.7983
241	604	263.969	153.0759
242	604	276.7871	178.6822
243	604	251.6856	180.319
244	604	249.1004	214.4818
245	604	277.4876	214.1044
246	604	275.171	228.0701
247	604	262.4535	222.5624
248	604	275.3954	255.4945
249	604	247.2658	259.5379
250	604	238.6306	252.0502
251	604	260.4678	278.4075
252	604	224.9488	273.9128
253	604	206.3964	261.2435
254	604	186.9423	278.6853
255	604	177.2432	280.0134
256	604	178.7395	247.9734
257	604	153.2937	227.4731
258	604	142.1239	236.4699
259	604	143.9601	266.8463
260	604	120.0785	260.3947
261	604	105.054	259.5231
262	604	99.0964	249.6875
263	604	82.5871	255.7202
264	604	69.8616	288.632
265	604	54.0512	275.4639
266	604	47.8814	246.4344
267	604	71.0185	240.4752
268	604	89.6166	225.5522
269	604	64.23	202.4356
