INT	INT	FLOAT	FLOAT
87	5	163.551	93.5237
88	5	128.5267	98.3804
89	5	153.0969	63.3698
90	5	91.9048	90.618
91	5	74.7389	122.1935
92	5	48.9692	158.6591
93	5	74.2735	202.6562
94	5	92.2116	274.1996
95	5	116.1822	206.0519
96	5	206.7993	264.8753
97	5	208.3207	257.8792
98	5	247.0725	248.1182
99	5	215.526	189.7133
100	5	212.9303	119.5594
101	111	41.2112	253.6266
102	111	54.4106	269.3914
103	111	75.1045	258.1396
104	111	93.2375	255.0643
105	111	92.7635	265.56
106	111	108.7961	255.4682
107	111	111.8657	274.6109
108	111	121.1929	259.9101
109	111	120.8796	244.7385
110	111	153.3851	253.456
111	111	165.0741	272.9601
112	111	177.4671	262.0473
113	111	173.588	259.2328
114	111	170.4028	275.1906
115	111	190.0665	270.437
116	111	210.8139	275.9972
117	111	268.4166	272.1901
118	111	239.6393	279.1216
119	111	237.5931	258.6425
120	111	227.1828	215.42
121	111	239.9483	200.533
122	111	264.5606	185.6921
123	111	221.5467	174.5777
124	111	197.1248	165.1163
125	111	185.1956	186.0751
126	111	154.0655	201.777
127	111	140.7437	167.7953
128	111	121.8715	181.5035
129	111	115.8914	165.0594
130	111	105.8134	168.6109
131	111	101.9457	195.2772
132	111	89.6846	183.6949
133	111	78.6665	198.8189
134	111	82.9937	216.083
135	111	57.9678	214.9415
136	111	53.5385	194.7553
137	111	49.4177	161.16
138	111	72.6797	164.6413
139	111	81.681	174.1042
140	111	100.2876	144.521
141	112	108.8774	160.1864
142	112	156.7018	151.1015
143	112	146.3443	151.3326
144	112	196.9301	164.0127
145	112	236.9033	160.1502
146	112	255.9336	163.242
147	112	260.2736	114.204
148	112	207.8901	94.5624
149	112	232.4601	87.4985
150	112	206.2841	93.7086
151	112	221.4879	92.1284
152	112	151.4856	98.1739
153	112	164.6002	101.5758
154	112	126.9248	109.6335
155	112	102.4678	116.5655
156	112	89.7833	106.4339
157	112	74.1837	107.3311
158	112	61.4801	91.3838
159	112	69.9946	162.4631
160	112	96.8072	143.3358
161	112	221.5775	83.4021
162	112	193.8889	75.8045
163	112	188.5724	93.0209
164	112	200.6838	98.5593
165	112	175.2451	93.6341
166	112	84.5876	94.551
167	112	95.0405	131.6188
168	112	117.4876	133.5275
169	112	116.6534	150.5773
170	112	126.1183	163.5618
171	112	121.9727	163.0931
172	112	146.3745	160.4379
173	112	137.5797	143.5025
174	112	140.4909	136.2531
175	112	174.6201	121.9149
176	112	94.9052	197.4922
177	112	52.9279	182.3132
178	112	62.4759	173.3616
179	112	58.6094	214.351
180	112	72.7842	251.8466
181	113	159.5572	213.2952
182	113	168.8146	210.7271
183	113	184.5795	200.7948
184	113	223.7988	167.5392
185	113	210.4415	165.2757
186	113	262.1329	131.801
187	113	185.4449	70.5305
188	113	164.953	93.1814
189	113	138.4789	150.9727
190	113	71.7363	205.4507
191	113	119.8432	202.9667
192	113	61.2549	260.4452
193	113	115.5332	268.4139
194	113	207.0122	228.3546
195	113	225.232	204.173
196	113	162.1345	150.7101
197	113	184.5853	200.8968
198	113	199.1531	172.1544
199	113	234.4917	175.8923
200	113	246.4909	168.2846
201	205	31.71	240.8
202	205	31.17	240.62
203	205	31.02	241.5
204	205	43.67	215.99
205	205	43.05	216.46
206	205	43.35	217.14
207	205	42.54	216.93
208	205	43.17	217.85
209	205	42.51	217.73
210	217	43.01	218.55
211	217	60.18	284.66
212	217	60.41	285.31
213	217	61.41	285.22
214	217	60.83	285.46
215	217	101.97	50.31
216	217	101.34	50.12
217	217	100.9	49.7
218	217	100.28	49.4
219	605	44.3219	45.9292
220	605	37.2354	38.0086
221	605	53.4775	49.2805
222	605	75.1056	46.4962
223	605	88.1288	50.9072
224	605	88.039	67.8594
225	605	108.7396	70.8697
226	605	108.7137	58.6714
227	605	152.0349	66.335
228	605	161.2637	47.5416
229	605	212.2878	66.408
230	605	222.8676	51.0373
231	605	238.1476	37.9505
232	605	259.5614	52.0068
233	605	235.9782	68.1724
234	605	234.1312	93.5764
235	605	216.0934	97.7888
236	605	220.8546	113.1582
237	605	226.2881	126.7843
238	605	205.83	114.0875
239	605	244.6824	111.3986
240	605	252.1114	133.0141
241	605	274.8026	103.6884
242	605	266.1147	87.5492
243	605	273.71	149.2036
244	605	258.9764	141.6893
245	605	253.1793	154.8389
246	605	266.6517	168.7401
247	605	230.347	155.6815
248	605	200.0404	159.972
249	605	216.0219	167.6004
250	605	266.5215	163.9731
251	605	275.9883	183.2737
252	605	250.8297	186.4078
253	605	274.8285	198.5124
254	605	240.9285	183.7621
255	605	257.5954	218.4396
256	605	253.126	231.3457
257	605	245.0112	231.3517
258	605	233.9569	235.7331
259	605	216.8069	238.9029
260	605	222.0685	230.2387
261	605	199.0234	236.6945
262	605	178.1374	235.1422
263	605	153.4704	256.1827
264	605	153.8804	264.7248
265	605	125.5015	250.0368
266	605	123.616	263.7966
267	605	100.3596	248.6694
268	605	101.3048	270.51
269	605	83.5967	266.6185
270	605	63.1144	261.3536
271	605	64.1435	246.2168
272	605	38.5389	252.4319
273	605	46.4081	235.6054
274	605	48.0244	219.9447
275	605	64.6181	231.9179
276	605	69.5048	215.6993
277	605	86.3603	196.981
278	605	68.4837	171.5487
