INT	INT	FLOAT	FLOAT
155	102	143.6938	84.4646
156	102	150.7408	73.8734
157	102	151.8696	71.3355
158	102	157.6749	98.3103
159	102	170.7499	93.7298
160	102	172.4619	76.6153
161	102	212.8216	112.9801
162	102	281.2555	56.5008
163	102	278.0894	38.4200
164	102	252.9770	43.0620
165	102	224.2949	46.3263
166	102	237.9483	124.9251
167	102	259.9841	135.2300
168	102	284.5687	247.7486
169	102	269.2500	218.1410
170	102	267.8081	258.8277
171	102	212.8254	248.9677
172	102	150.8698	260.1028
173	102	149.5366	272.4067
174	102	125.9699	269.0405
175	102	129.8749	243.9995
176	102	125.5948	213.7845
177	102	85.0854	52.0276
178	102	138.2965	182.5083
179	102	124.3968	212.4718
180	102	133.7656	225.3872
181	102	124.9715	272.8405
182	102	150.8406	278.4982
183	102	151.7292	262.5163
184	102	132.8603	247.7418
185	102	133.4406	229.8271
186	102	128.0402	217.1259
187	102	113.1135	232.9117
188	102	139.4790	185.1544
189	102	245.8721	226.0123
190	102	268.8659	223.6982
191	102	218.0297	172.6225
192	102	215.2063	154.9785
193	102	238.8341	130.8770
194	102	214.9695	118.8955
195	102	265.8540	109.6621
196	102	259.6724	141.2788
197	102	276.9089	74.3377
198	102	276.7537	39.1506
199	102	223.3857	50.5487
200	102	190.2040	86.0674
201	201	75.1600	44.6900
202	201	63.4100	57.2400
203	201	62.6500	58.0100
204	201	60.3400	60.5800
205	201	87.6400	219.7700
206	201	85.4800	219.3000
207	213	61.6600	59.1300
208	213	87.2400	218.7500
209	213	88.2300	220.7700
210	213	86.1600	220.2400
211	213	86.9900	221.2800
212	225	74.7700	42.8200
213	225	76.2100	57.3600
214	597	41.9623	53.2466
215	597	51.8954	40.0449
216	597	57.6648	57.0879
217	597	89.4209	62.7740
218	597	88.6733	73.7688
219	597	97.8858	45.9531
220	597	98.6033	65.9702
221	597	127.9273	56.7721
222	597	137.6972	44.2075
223	597	148.9193	41.5228
224	597	142.1536	57.1139
225	597	158.8601	58.8790
226	597	151.5783	75.6185
227	597	126.1123	82.6194
228	597	134.6418	88.1212
229	597	168.2541	64.7953
230	597	184.5474	71.8581
231	597	176.4325	81.6981
232	597	197.2058	76.9859
233	597	217.9752	68.6038
234	597	269.6563	50.0650
235	597	278.1271	77.5789
236	597	268.4324	81.0060
237	597	256.1264	101.0712
238	597	256.7618	113.5070
239	597	232.0506	101.3655
240	597	216.0084	107.7580
241	597	234.6427	132.5431
242	597	213.2552	134.2144
243	597	206.9382	148.8013
244	597	219.7398	213.7160
245	597	185.1501	196.9357
246	597	155.0183	207.9008
247	597	167.8214	220.8516
248	597	184.2718	227.2091
249	597	171.5402	242.2853
250	597	159.4956	245.3815
251	597	150.7930	257.7957
252	597	173.5741	281.8509
253	597	147.1028	276.2220
254	597	125.2538	268.4287
255	597	98.8043	274.1888
256	597	129.1025	243.3301
257	597	112.5725	225.8533
258	597	119.2798	255.3243
259	597	94.8638	253.2222
260	597	63.1287	261.3429
261	597	67.2299	246.0890
262	597	39.1851	239.5567
263	597	50.9011	244.5064
264	597	38.6538	268.6158
265	597	60.1596	275.8712
266	597	39.8910	222.3475
267	597	55.7949	218.4447
268	597	64.9707	218.7734
269	597	37.8283	199.6567
270	597	62.2122	189.4064
271	597	40.3392	172.7733
272	597	66.1649	164.7898
273	597	42.0738	151.5498
274	793	189.8324	181.5695
275	793	191.3202	165.2972
276	793	205.9841	164.2588
277	793	174.7336	165.8260
278	793	174.4666	152.5147
279	793	191.5988	149.6306
280	793	207.7663	150.2203
281	793	222.8256	150.3699
282	793	223.3189	164.3755
283	793	223.6673	178.6089
284	793	220.6769	194.2444
285	793	205.8811	206.8053
286	793	190.2271	210.1789
287	793	176.0447	209.7167
288	793	160.4291	211.1198
289	793	162.7307	196.6687
290	793	162.4417	169.7538
291	793	220.0144	135.4347
292	793	235.2122	135.1295
293	793	234.2279	148.3876
294	793	231.1313	211.2657
295	793	232.4054	230.2778
296	793	208.8003	225.0892
297	793	219.9770	228.2382
298	793	193.4916	224.0964
299	793	175.9335	223.4329
300	793	160.2100	223.2906
301	793	145.3852	226.3812
302	793	145.9758	210.0139
303	793	149.0286	180.7926
304	793	220.8354	119.7974
305	793	236.6561	120.3279
306	793	248.6808	120.5637
307	793	141.6626	168.6423
308	793	200.2525	110.6676
309	793	190.3169	113.9223
310	793	190.9275	98.9537
311	793	187.3790	85.3885
312	793	196.3738	81.0116
313	793	183.2006	69.1083
314	793	171.7704	102.9359
315	793	167.2015	92.5573
316	793	157.0677	103.0064
317	793	165.8795	70.5138
318	793	258.4023	116.9224
319	793	237.8613	111.3759
320	793	242.8512	134.1031
321	793	251.4906	148.0011
322	793	135.5493	109.0179
323	793	279.2926	259.8538
